IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,LSO,Lesotho,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,42.31,,,,,,42.3,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,LSO,Lesotho,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,44.24,,,,,,44.2,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,CAF,Central African Republic,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,44.48,,,,,,44.5,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,CAF,Central African Republic,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,46.37,,,,,,46.4,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,LSO,Lesotho,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,46.42,,,,,,46.4,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,SWZ,Eswatini,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,47.07,,,,,,47.1,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,MOZ,Mozambique,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,47.9,,,,,,47.9,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,48.32,,,,,,48.3,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,CAF,Central African Republic,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,48.44,,,,,,48.4,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,49.72,,,,,,49.7,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,SWZ,Eswatini,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,50.06,,,,,,50.1,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,MOZ,Mozambique,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,50.36,,,,,,50.4,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,50.45,,,,,,50.5,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,51.08,,,,,,51.1,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,51.21,,,,,,51.2,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,TCD,Chad,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,51.28,,,,,,51.3,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,51.31,,,,,,51.3,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,BWA,Botswana,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,51.93,,,,,,51.9,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,TCD,Chad,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,52.02,,,,,,52.0,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,52.52,,,,,,52.5,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,ZMB,Zambia,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,52.5,,,,,,52.5,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,52.62,,,,,,52.6,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,52.62,,,,,,52.6,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,TCD,Chad,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,52.76,,,,,,52.8,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,52.81,,,,,,52.8,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,MOZ,Mozambique,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,52.76,,,,,,52.8,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,GIN,Guinea,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,52.87,,,,,,52.9,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,52.92,,,,,,52.9,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,SSD,South Sudan,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,52.88,,,,,,52.9,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,53.07,,,,,,53.1,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,53.15,,,,,,53.2,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,GIN,Guinea,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,53.32,,,,,,53.3,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,53.29,,,,,,53.3,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,53.39,,,,,,53.4,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,53.45,,,,,,53.4,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,53.43,,,,,,53.4,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,NAM,Namibia,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,53.4,,,,,,53.4,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,53.47,,,,,,53.5,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,AGO,Angola,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,53.55,,,,,,53.6,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,GIN,Guinea,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,53.7,,,,,,53.7,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,SSD,South Sudan,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,53.66,,,,,,53.7,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,SWZ,Eswatini,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,53.85,,,,,,53.8,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,53.95,,,,,,53.9,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,BWA,Botswana,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,53.89,,,,,,53.9,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,53.86,,,,,,53.9,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,ERI,Eritrea,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,53.91,,,,,,53.9,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,NGA,Nigeria,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,53.91,,,,,,53.9,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,BDI,Burundi,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,53.98,,,,,,54.0,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,54.09,,,,,,54.1,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,54.08,,,,,,54.1,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,54.12,,,,,,54.1,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,54.4,,,,,,54.4,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,NGA,Nigeria,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,54.39,,,,,,54.4,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,ZMB,Zambia,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,54.4,,,,,,54.4,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,BEN,Benin,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,54.47,,,,,,54.5,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,54.52,,,,,,54.5,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,MLI,Mali,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,54.46,,,,,,54.5,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,SSD,South Sudan,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,54.47,,,,,,54.5,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,MLI,Mali,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,54.63,,,,,,54.6,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,ZAF,South Africa,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,54.59,,,,,,54.6,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,54.73,,,,,,54.7,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,TGO,Togo,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,54.7,,,,,,54.7,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,AGO,Angola,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,54.84,,,,,,54.8,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,54.81,,,,,,54.8,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,MLI,Mali,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,54.83,,,,,,54.8,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,54.8,,,,,,54.8,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,54.86,,,,,,54.9,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,54.85,,,,,,54.9,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,LBR,Liberia,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,54.91,,,,,,54.9,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,LBR,Liberia,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,54.86,,,,,,54.9,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,NGA,Nigeria,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,54.89,,,,,,54.9,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,LBR,Liberia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,54.98,,,,,,55.0,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,GUY,Guyana,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,55.05,,,,,,55.1,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,MWI,Malawi,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,55.09,,,,,,55.1,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,NER,Niger,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,55.28,,,,,,55.3,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,55.44,,,,,,55.4,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,BEN,Benin,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,55.52,,,,,,55.5,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,NER,Niger,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,55.52,,,,,,55.5,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,BDI,Burundi,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,55.58,,,,,,55.6,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,55.6,,,,,,55.6,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,ERI,Eritrea,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,55.73,,,,,,55.7,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,BWA,Botswana,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,55.81,,,,,,55.8,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,HTI,Haiti,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,55.8,,,,,,55.8,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,HTI,Haiti,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,55.76,,,,,,55.8,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,NER,Niger,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,55.81,,,,,,55.8,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,HTI,Haiti,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,55.87,,,,,,55.9,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,GAB,Gabon,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,55.99,,,,,,56.0,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,55.98,,,,,,56.0,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,UGA,Uganda,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,56.05,,,,,,56.0,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,COG,Congo,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,56.11,,,,,,56.1,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,NAM,Namibia,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,56.06,,,,,,56.1,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,AGO,Angola,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,56.21,,,,,,56.2,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,COG,Congo,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,56.25,,,,,,56.2,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,56.16,,,,,,56.2,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,ZAF,South Africa,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,56.15,,,,,,56.2,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,TGO,Togo,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,56.19,,,,,,56.2,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,56.26,,,,,,56.3,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,ZMB,Zambia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,56.31,,,,,,56.3,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,COG,Congo,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,56.35,,,,,,56.4,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,GMB,Gambia,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,56.42,,,,,,56.4,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,KEN,Kenya,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,56.41,,,,,,56.4,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,56.39,,,,,,56.4,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,56.46,,,,,,56.5,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,GHA,Ghana,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,56.53,,,,,,56.5,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,56.51,,,,,,56.5,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,BEN,Benin,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,56.57,,,,,,56.6,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,56.83,,,,,,56.8,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,MDG,Madagascar,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,56.88,,,,,,56.9,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,56.87,,,,,,56.9,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,56.91,,,,,,56.9,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,56.91,,,,,,56.9,,,EN,2020-12-03T13:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,GMB,Gambia,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,57.04,,,,,,57.0,,,EN,2020-12-03T13:00:00.000Z
